quarter,industry,industry_ret,market_ret,excess_ret,SMB_contrib,HML_contrib,MOM_contrib,alpha
2025Q1,社会服务,0.005478236961514701,0.00043587941275829875,0.005042357548756402,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.044582322240037595
2025Q1,纺织服饰,0.00021817815409809946,0.00043587941275829875,-0.0002177012586601993,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.04984238104745419
2025Q1,综合,-0.0192563137365149,0.00043587941275829875,-0.019692193149273198,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.0693168729380672
2025Q1,美容护理,0.007067044088831266,0.00043587941275829875,0.006631164676072967,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.04299351511272102
2025Q1,计算机,0.0003097199785112327,0.00043587941275829875,-0.00012615943424706608,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.04975083922304106
2025Q1,轻工制造,-0.006103416275846066,0.00043587941275829875,-0.006539295688604365,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.05616397547739836
2025Q1,通信,0.0009635883889785336,0.00043587941275829875,0.0005277089762202349,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.04909697081257376
2025Q1,钢铁,0.012421142281929498,0.00043587941275829875,0.0119852628691712,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.03763941691962279
2025Q1,银行,-0.001103844352941501,0.00043587941275829875,-0.0015397237656997998,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.051164403554493795
2025Q1,非银金融,-0.020058889942334398,0.00043587941275829875,-0.020494769355092698,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.0701194491438867
2025Q1,食品饮料,-0.015402699210037167,0.00043587941275829875,-0.015838578622795467,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.06546325841158945
2025Q2,交通运输,-0.0034871281289420345,0.0322268021902055,-0.03571393031914754,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.14018758817681137
2025Q2,传媒,0.02974735301957644,0.0322268021902055,-0.0024794491706290646,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.1069531070282929
2025Q2,公用事业,0.007830374676848467,0.0322268021902055,-0.024396427513357036,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.12887008537102088
2025Q2,农林牧渔,0.018798868493930435,0.0322268021902055,-0.013427933696275068,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.11790159155393891
2025Q2,医药生物,0.02057680021316063,0.0322268021902055,-0.011650001977044872,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.11612365983470871
2025Q2,商贸零售,0.0130732655697031,0.0322268021902055,-0.019153536620502405,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.12362719447816625
2025Q2,国防军工,0.05242235862962937,0.0322268021902055,0.02019555643942387,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.08427810141823996
2025Q2,基础化工,0.018249662854909168,0.0322268021902055,-0.013977139335296335,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.11845079719296017
2025Q2,家用电器,-0.005879127861383633,0.0322268021902055,-0.03810593005158914,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.14257958790925299
2025Q2,建筑材料,0.011481887602535434,0.0322268021902055,-0.02074491458767007,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.1252185724453339
2025Q2,建筑装饰,0.013091324420617965,0.0322268021902055,-0.019135477769587537,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.12360913562725137
2025Q2,房地产,0.0048451720214079,0.0322268021902055,-0.027381630168797605,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.13185528802646146
2025Q2,有色金属,0.0162837328892266,0.0322268021902055,-0.015943069300978902,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.12041672715864274
2025Q2,机械设备,0.0071727143468585984,0.0322268021902055,-0.025054087843346905,0.04223389210766784,-0.019994705798952333,0.08223447154894833,-0.12952774570101075
