window_end_date,industry_a,industry_b,correlation
2025-01-21,机械设备,煤炭,0.4927672936905834
2025-01-21,机械设备,环保,0.9056270895306151
2025-01-21,机械设备,电力设备,0.9512402916047791
2025-01-21,机械设备,电子,0.9152685780289652
2025-01-21,机械设备,石油石化,0.7692516072174655
2025-01-21,机械设备,社会服务,0.8086439632208554
2025-01-21,机械设备,纺织服饰,0.8037196163545225
2025-01-21,机械设备,综合,0.7577320353887148
2025-01-21,机械设备,美容护理,0.7804535797400023
2025-01-21,机械设备,计算机,0.9429235493149736
2025-01-21,机械设备,轻工制造,0.8913006378859563
2025-01-21,机械设备,通信,0.9240653048132758
2025-01-21,机械设备,钢铁,0.6549868268479323
2025-01-21,机械设备,银行,0.2522207197198853
2025-01-21,机械设备,非银金融,0.7574479898032094
2025-01-21,机械设备,食品饮料,0.7217987520944765
2025-01-21,汽车,煤炭,0.519222433671856
2025-01-21,汽车,环保,0.8788241116686623
2025-01-21,汽车,电力设备,0.9445230592102093
2025-01-21,汽车,电子,0.900768636230211
2025-01-21,汽车,石油石化,0.7555347483531066
2025-01-21,汽车,社会服务,0.8000972992151606
2025-01-21,汽车,纺织服饰,0.7759111876333328
2025-01-21,汽车,综合,0.7291837180206141
2025-01-21,汽车,美容护理,0.7660252013473828
2025-01-21,汽车,计算机,0.9076806116528112
2025-01-21,汽车,轻工制造,0.8664452824611535
2025-01-21,汽车,通信,0.8986242557042471
2025-01-21,汽车,钢铁,0.6383551313697028
2025-01-21,汽车,银行,0.2654453182715215
2025-01-21,汽车,非银金融,0.7560268327418379
2025-01-21,汽车,食品饮料,0.7092758654139105
2025-01-21,煤炭,环保,0.6493438597355194
2025-01-21,煤炭,电力设备,0.521680762255341
2025-01-21,煤炭,电子,0.39792379321474614
2025-01-21,煤炭,石油石化,0.7324548642559884
2025-01-21,煤炭,社会服务,0.4851890928732334
2025-01-21,煤炭,纺织服饰,0.5328849530797001
2025-01-21,煤炭,综合,0.4470589487100037
2025-01-21,煤炭,美容护理,0.5577386843470964
2025-01-21,煤炭,计算机,0.4086994591582878
2025-01-21,煤炭,轻工制造,0.5259136196101362
2025-01-21,煤炭,通信,0.41284025556247567
2025-01-21,煤炭,钢铁,0.8335831728766678
2025-01-21,煤炭,银行,0.6275191114387144
2025-01-21,煤炭,非银金融,0.6167839220318015
2025-01-21,煤炭,食品饮料,0.6092840186885967
2025-01-21,环保,电力设备,0.8928476661205769
2025-01-21,环保,电子,0.8087472942560966
2025-01-21,环保,石油石化,0.8337239265213324
2025-01-21,环保,社会服务,0.8189614012129219
2025-01-21,环保,纺织服饰,0.8765696814114088
2025-01-21,环保,综合,0.7739466802918642
2025-01-21,环保,美容护理,0.819390737111176
2025-01-21,环保,计算机,0.8555297142083901
2025-01-21,环保,轻工制造,0.902709483870634
2025-01-21,环保,通信,0.8403965815479288
2025-01-21,环保,钢铁,0.7904185062529816
2025-01-21,环保,银行,0.35110004339038353
2025-01-21,环保,非银金融,0.769964765733084
2025-01-21,环保,食品饮料,0.7561870125537173
2025-01-21,电力设备,电子,0.9006877778059069
2025-01-21,电力设备,石油石化,0.7404853384267299
2025-01-21,电力设备,社会服务,0.743659419238805
2025-01-21,电力设备,纺织服饰,0.7773399504851218
2025-01-21,电力设备,综合,0.7001283936423722
2025-01-21,电力设备,美容护理,0.7443813643872181
2025-01-21,电力设备,计算机,0.9082116490736254
2025-01-21,电力设备,轻工制造,0.8657520874384756
2025-01-21,电力设备,通信,0.9084464254058227
2025-01-21,电力设备,钢铁,0.6743788406725127
2025-01-21,电力设备,银行,0.33767031127211966
2025-01-21,电力设备,非银金融,0.7994693933251235
2025-01-21,电力设备,食品饮料,0.6705374448883156
2025-01-21,电子,石油石化,0.6133291169672946
2025-01-21,电子,社会服务,0.6938248105032524
2025-01-21,电子,纺织服饰,0.659440637067074
2025-01-21,电子,综合,0.6100681772394516
2025-01-21,电子,美容护理,0.6936976014943413
2025-01-21,电子,计算机,0.9422688863024137
2025-01-21,电子,轻工制造,0.7851156313693859
2025-01-21,电子,通信,0.9476208502933317
2025-01-21,电子,钢铁,0.5469725058701047
2025-01-21,电子,银行,0.19519066935017584
2025-01-21,电子,非银金融,0.7523769962431398
2025-01-21,电子,食品饮料,0.6280743778803484
2025-01-21,石油石化,社会服务,0.7404751900946771
2025-01-21,石油石化,纺织服饰,0.7594857556494549
2025-01-21,石油石化,综合,0.6818177108932472
2025-01-21,石油石化,美容护理,0.7551239334117608
2025-01-21,石油石化,计算机,0.6792026548595599
2025-01-21,石油石化,轻工制造,0.7844059935823505
2025-01-21,石油石化,通信,0.6437286768604054
2025-01-21,石油石化,钢铁,0.7757104412637509
2025-01-21,石油石化,银行,0.3768749979558377
2025-01-21,石油石化,非银金融,0.641695917622305
2025-01-21,石油石化,食品饮料,0.7201289254665733
2025-01-21,社会服务,纺织服饰,0.8977335425049383
2025-01-21,社会服务,综合,0.7950972454803372
2025-01-21,社会服务,美容护理,0.844480160815703
2025-01-21,社会服务,计算机,0.7781321366042717
2025-01-21,社会服务,轻工制造,0.9259285673927402
2025-01-21,社会服务,通信,0.7799693607951557
2025-01-21,社会服务,钢铁,0.6444625198727892
2025-01-21,社会服务,银行,0.18564826819107516
2025-01-21,社会服务,非银金融,0.6391948040659401
2025-01-21,社会服务,食品饮料,0.8547348081419907
2025-01-21,纺织服饰,综合,0.7773418627685634
2025-01-21,纺织服饰,美容护理,0.8504021444342782
2025-01-21,纺织服饰,计算机,0.7370046785911796
2025-01-21,纺织服饰,轻工制造,0.9301920851905591
2025-01-21,纺织服饰,通信,0.7524872414922694
2025-01-21,纺织服饰,钢铁,0.7003412594963838
2025-01-21,纺织服饰,银行,0.27949458454642834
2025-01-21,纺织服饰,非银金融,0.6284961233768938
2025-01-21,纺织服饰,食品饮料,0.7975632059706883
2025-01-21,综合,美容护理,0.7149310183150774
2025-01-21,综合,计算机,0.6967037426428778
2025-01-21,综合,轻工制造,0.8076226532901996
2025-01-21,综合,通信,0.6952233898608325
2025-01-21,综合,钢铁,0.5445461290159388
2025-01-21,综合,银行,0.2292759827981422
2025-01-21,综合,非银金融,0.5721989519806214
2025-01-21,综合,食品饮料,0.6609108696100694
2025-01-21,美容护理,计算机,0.7394278963560609
2025-01-21,美容护理,轻工制造,0.845341180073511
2025-01-21,美容护理,通信,0.7091309528333464
2025-01-21,美容护理,钢铁,0.6964113341255527
2025-01-21,美容护理,银行,0.3554701033420677
2025-01-21,美容护理,非银金融,0.7545093474991832
2025-01-21,美容护理,食品饮料,0.8964819372644727
2025-01-21,计算机,轻工制造,0.8586308282139002
2025-01-21,计算机,通信,0.9644033754814596
2025-01-21,计算机,钢铁,0.5654873747295777
2025-01-21,计算机,银行,0.1989251154407127
2025-01-21,计算机,非银金融,0.77487444979245
2025-01-21,计算机,食品饮料,0.6880509992622317
2025-01-21,轻工制造,通信,0.8647237167491838
2025-01-21,轻工制造,钢铁,0.6889861697493619
2025-01-21,轻工制造,银行,0.23548766555885736
2025-01-21,轻工制造,非银金融,0.7001786754757962
2025-01-21,轻工制造,食品饮料,0.821323900649014
2025-01-21,通信,钢铁,0.5705444603465515
2025-01-21,通信,银行,0.1758151969075162
2025-01-21,通信,非银金融,0.711629456585407
2025-01-21,通信,食品饮料,0.6589112048479542
2025-01-21,钢铁,银行,0.49881670212214047
2025-01-21,钢铁,非银金融,0.6865897643433855
2025-01-21,钢铁,食品饮料,0.6623793917951719
2025-01-21,银行,非银金融,0.5981751536369109
2025-01-21,银行,食品饮料,0.36447393799910294
2025-01-21,非银金融,食品饮料,0.7540363567518664
2025-02-26,交通运输,传媒,0.7041733372140613
2025-02-26,交通运输,公用事业,0.8841887420443169
2025-02-26,交通运输,农林牧渔,0.8444373472731824
2025-02-26,交通运输,医药生物,0.8045027126263995
2025-02-26,交通运输,商贸零售,0.6286667960938039
2025-02-26,交通运输,国防军工,0.7200109302826833
2025-02-26,交通运输,基础化工,0.8405345046996704
2025-02-26,交通运输,家用电器,0.7906128648158872
2025-02-26,交通运输,建筑材料,0.8972780506009892
2025-02-26,交通运输,建筑装饰,0.8812044386104222
2025-02-26,交通运输,房地产,0.8091628836158621
2025-02-26,交通运输,有色金属,0.6454536434424311
2025-02-26,交通运输,机械设备,0.7439257901415239
2025-02-26,交通运输,汽车,0.7356020243564712
2025-02-26,交通运输,煤炭,0.6881252729507891
2025-02-26,交通运输,环保,0.8685119591838456
2025-02-26,交通运输,电力设备,0.7780329412806023
2025-02-26,交通运输,电子,0.6165357730387718
2025-02-26,交通运输,石油石化,0.8219781101655818
2025-02-26,交通运输,社会服务,0.7676814794050205
2025-02-26,交通运输,纺织服饰,0.8053735837518428
2025-02-26,交通运输,综合,0.7807947677327768
2025-02-26,交通运输,美容护理,0.8153841694281516
2025-02-26,交通运输,计算机,0.6703519767708889
2025-02-26,交通运输,轻工制造,0.8473902210676192
2025-02-26,交通运输,通信,0.6831414017394818
2025-02-26,交通运输,钢铁,0.7243745087222719
2025-02-26,交通运输,银行,0.4597481671635227
2025-02-26,交通运输,非银金融,0.7711305297321871
2025-02-26,交通运输,食品饮料,0.765627902391969
2025-02-26,传媒,公用事业,0.6023639770453065
2025-02-26,传媒,农林牧渔,0.7157403761075266
2025-02-26,传媒,医药生物,0.7222688285436956
2025-02-26,传媒,商贸零售,0.6896769745507286
2025-02-26,传媒,国防军工,0.7746347100285045
2025-02-26,传媒,基础化工,0.778180098790817
2025-02-26,传媒,家用电器,0.8048843012817833
2025-02-26,传媒,建筑材料,0.7906491967554906
2025-02-26,传媒,建筑装饰,0.8208297742889448
2025-02-26,传媒,房地产,0.7248536154040043
2025-02-26,传媒,有色金属,0.6103051659444881
2025-02-26,传媒,机械设备,0.7683294348527318
2025-02-26,传媒,汽车,0.7503088503494673
2025-02-26,传媒,煤炭,0.38678796784102715
2025-02-26,传媒,环保,0.7602683645969427
2025-02-26,传媒,电力设备,0.7493828367465252
2025-02-26,传媒,电子,0.7560779757586343
2025-02-26,传媒,石油石化,0.5570699950590339
2025-02-26,传媒,社会服务,0.8538034861689239
2025-02-26,传媒,纺织服饰,0.7969518119041631
2025-02-26,传媒,综合,0.6457548328958076
2025-02-26,传媒,美容护理,0.7108143416911035
2025-02-26,传媒,计算机,0.8563220365874817
2025-02-26,传媒,轻工制造,0.8545726865071759
2025-02-26,传媒,通信,0.8591154881102274
2025-02-26,传媒,钢铁,0.5844214490982197
2025-02-26,传媒,银行,0.13091189913897217
2025-02-26,传媒,非银金融,0.6663869984723307
2025-02-26,传媒,食品饮料,0.6737180571997067
2025-02-26,公用事业,农林牧渔,0.741698469671347
2025-02-26,公用事业,医药生物,0.7261924529246129
2025-02-26,公用事业,商贸零售,0.5575860404744218
2025-02-26,公用事业,国防军工,0.647013558658344
2025-02-26,公用事业,基础化工,0.7730205645454845
2025-02-26,公用事业,家用电器,0.6896135895353716
2025-02-26,公用事业,建筑材料,0.8140885800226093
2025-02-26,公用事业,建筑装饰,0.8090804099699052
2025-02-26,公用事业,房地产,0.7252005477759796
2025-02-26,公用事业,有色金属,0.5815378076371202
2025-02-26,公用事业,机械设备,0.6624853816628666
2025-02-26,公用事业,汽车,0.6496244954432921
2025-02-26,公用事业,煤炭,0.722468409993596
2025-02-26,公用事业,环保,0.8324991771454862
2025-02-26,公用事业,电力设备,0.7110602171178935
2025-02-26,公用事业,电子,0.5574605418465862
2025-02-26,公用事业,石油石化,0.7937635053797948
2025-02-26,公用事业,社会服务,0.6472797249954478
2025-02-26,公用事业,纺织服饰,0.6914436197881859
2025-02-26,公用事业,综合,0.682580827979075
2025-02-26,公用事业,美容护理,0.6660739587559944
2025-02-26,公用事业,计算机,0.5948371988767869
2025-02-26,公用事业,轻工制造,0.7388012726406727
2025-02-26,公用事业,通信,0.5893809654858239
2025-02-26,公用事业,钢铁,0.7555695399286876
2025-02-26,公用事业,银行,0.4632570764616119
2025-02-26,公用事业,非银金融,0.6612473125441555
2025-02-26,公用事业,食品饮料,0.6133548812262433
2025-02-26,农林牧渔,医药生物,0.7671779124066482
2025-02-26,农林牧渔,商贸零售,0.7450003678263822
2025-02-26,农林牧渔,国防军工,0.7675836145134675
2025-02-26,农林牧渔,基础化工,0.8441554902866685
2025-02-26,农林牧渔,家用电器,0.7635937265142665
2025-02-26,农林牧渔,建筑材料,0.897977448053116
2025-02-26,农林牧渔,建筑装饰,0.8836298038993077
2025-02-26,农林牧渔,房地产,0.8668532746370705
2025-02-26,农林牧渔,有色金属,0.7014639572245235
2025-02-26,农林牧渔,机械设备,0.7340257455726029
2025-02-26,农林牧渔,汽车,0.700731005933388
2025-02-26,农林牧渔,煤炭,0.546171188505866
2025-02-26,农林牧渔,环保,0.8667848449809874
2025-02-26,农林牧渔,电力设备,0.706816004466385
2025-02-26,农林牧渔,电子,0.6109960806947767
2025-02-26,农林牧渔,石油石化,0.792160412986417
2025-02-26,农林牧渔,社会服务,0.8734492194158179
2025-02-26,农林牧渔,纺织服饰,0.8689011083124497
2025-02-26,农林牧渔,综合,0.841289073673192
2025-02-26,农林牧渔,美容护理,0.8252418234678706
2025-02-26,农林牧渔,计算机,0.6962960505349486
2025-02-26,农林牧渔,轻工制造,0.8917290386849472
2025-02-26,农林牧渔,通信,0.6973399280494731
2025-02-26,农林牧渔,钢铁,0.6816008330342704
2025-02-26,农林牧渔,银行,0.1504211738409541
2025-02-26,农林牧渔,非银金融,0.6501657363543892
2025-02-26,农林牧渔,食品饮料,0.8522495096335843
2025-02-26,医药生物,商贸零售,0.5707591587142302
2025-02-26,医药生物,国防军工,0.7805294188673014
2025-02-26,医药生物,基础化工,0.8453562625199178
2025-02-26,医药生物,家用电器,0.7915266624946493
2025-02-26,医药生物,建筑材料,0.8126716850389943
2025-02-26,医药生物,建筑装饰,0.7962383816890372
2025-02-26,医药生物,房地产,0.7554611003438673
2025-02-26,医药生物,有色金属,0.7220311566756622
2025-02-26,医药生物,机械设备,0.7234835287124276
2025-02-26,医药生物,汽车,0.7362456409663153
2025-02-26,医药生物,煤炭,0.6146268702855011
2025-02-26,医药生物,环保,0.8132346245631492
2025-02-26,医药生物,电力设备,0.7597357567130338
2025-02-26,医药生物,电子,0.6752638072506293
2025-02-26,医药生物,石油石化,0.7020877473617876
2025-02-26,医药生物,社会服务,0.728980485431857
2025-02-26,医药生物,纺织服饰,0.7557819015988056
2025-02-26,医药生物,综合,0.6742789284848358
2025-02-26,医药生物,美容护理,0.8120791749236497
2025-02-26,医药生物,计算机,0.7769066506038147
2025-02-26,医药生物,轻工制造,0.7794270458192901
2025-02-26,医药生物,通信,0.7267344613093663
2025-02-26,医药生物,钢铁,0.7032892870395172
2025-02-26,医药生物,银行,0.22528066904541372
2025-02-26,医药生物,非银金融,0.7432208186145031
2025-02-26,医药生物,食品饮料,0.6870386141070673
2025-02-26,商贸零售,国防军工,0.6484405944251939
2025-02-26,商贸零售,基础化工,0.6605367907338425
2025-02-26,商贸零售,家用电器,0.7509429410306515
2025-02-26,商贸零售,建筑材料,0.6727096555998007
2025-02-26,商贸零售,建筑装饰,0.6887322472288957
2025-02-26,商贸零售,房地产,0.7670571580427288
2025-02-26,商贸零售,有色金属,0.4836922544206829
2025-02-26,商贸零售,机械设备,0.6771769530641827
2025-02-26,商贸零售,汽车,0.6492049145412824
2025-02-26,商贸零售,煤炭,0.43759509921930706
2025-02-26,商贸零售,环保,0.6937016134778473
2025-02-26,商贸零售,电力设备,0.5890551835019914
2025-02-26,商贸零售,电子,0.5899533817808122
2025-02-26,商贸零售,石油石化,0.6113085752253843
2025-02-26,商贸零售,社会服务,0.884275869636287
2025-02-26,商贸零售,纺织服饰,0.8174264162704943
2025-02-26,商贸零售,综合,0.7343070825324995
2025-02-26,商贸零售,美容护理,0.7818500186838295
2025-02-26,商贸零售,计算机,0.6329961379905606
2025-02-26,商贸零售,轻工制造,0.8340536326804295
2025-02-26,商贸零售,通信,0.685145898191461
2025-02-26,商贸零售,钢铁,0.5076105926190703
2025-02-26,商贸零售,银行,0.13603419948833206
2025-02-26,商贸零售,非银金融,0.5159973754049865
2025-02-26,商贸零售,食品饮料,0.834626292724969
2025-02-26,国防军工,基础化工,0.9014618972379153
2025-02-26,国防军工,家用电器,0.8615255300507699
2025-02-26,国防军工,建筑材料,0.8062819598035995
2025-02-26,国防军工,建筑装饰,0.8296667973016573
2025-02-26,国防军工,房地产,0.7641959701037154
2025-02-26,国防军工,有色金属,0.7879606655803829
2025-02-26,国防军工,机械设备,0.9010510420816261
2025-02-26,国防军工,汽车,0.8902725434996187
2025-02-26,国防军工,煤炭,0.46068810601881655
2025-02-26,国防军工,环保,0.8281432602207213
2025-02-26,国防军工,电力设备,0.8618316050701208
2025-02-26,国防军工,电子,0.8944250338859647
2025-02-26,国防军工,石油石化,0.6958625655479616
2025-02-26,国防军工,社会服务,0.7810429781636802
2025-02-26,国防军工,纺织服饰,0.7086783145906689
2025-02-26,国防军工,综合,0.677697730253777
2025-02-26,国防军工,美容护理,0.7346075664913406
2025-02-26,国防军工,计算机,0.9010877009321009
2025-02-26,国防军工,轻工制造,0.8253454295772875
2025-02-26,国防军工,通信,0.883452782604874
2025-02-26,国防军工,钢铁,0.6193606475343137
2025-02-26,国防军工,银行,0.1593490310726564
2025-02-26,国防军工,非银金融,0.8002773261844367
2025-02-26,国防军工,食品饮料,0.7306361372183586
2025-02-26,基础化工,家用电器,0.9003957014054371
2025-02-26,基础化工,建筑材料,0.9023484390581004
2025-02-26,基础化工,建筑装饰,0.9141436042289076
2025-02-26,基础化工,房地产,0.8323215225798197
2025-02-26,基础化工,有色金属,0.8404094233216598
2025-02-26,基础化工,机械设备,0.922760597275912
2025-02-26,基础化工,汽车,0.9104275562792327
2025-02-26,基础化工,煤炭,0.5334042409816087
2025-02-26,基础化工,环保,0.9274685856455752
2025-02-26,基础化工,电力设备,0.8946074588464566
2025-02-26,基础化工,电子,0.8346437983340639
2025-02-26,基础化工,石油石化,0.8136087685964084
2025-02-26,基础化工,社会服务,0.8328271215111793
2025-02-26,基础化工,纺织服饰,0.8267961369638089
2025-02-26,基础化工,综合,0.79013393861372
2025-02-26,基础化工,美容护理,0.8245045527657989
2025-02-26,基础化工,计算机,0.8437299533941421
2025-02-26,基础化工,轻工制造,0.8990860827532007
2025-02-26,基础化工,通信,0.8461656481005813
2025-02-26,基础化工,钢铁,0.7232310318677903
2025-02-26,基础化工,银行,0.19259765956376562
2025-02-26,基础化工,非银金融,0.7537662225126873
2025-02-26,基础化工,食品饮料,0.7496585829511359
2025-02-26,家用电器,建筑材料,0.8440146745372585
2025-02-26,家用电器,建筑装饰,0.8472430786262181
2025-02-26,家用电器,房地产,0.7745742440203477
2025-02-26,家用电器,有色金属,0.7755289602930358
2025-02-26,家用电器,机械设备,0.917150731259583
2025-02-26,家用电器,汽车,0.8975403805897744
2025-02-26,家用电器,煤炭,0.5123658838492722
2025-02-26,家用电器,环保,0.8491223646583113
2025-02-26,家用电器,电力设备,0.8755752779734995
2025-02-26,家用电器,电子,0.83524392652602
2025-02-26,家用电器,石油石化,0.7418782368816044
2025-02-26,家用电器,社会服务,0.8374030760279145
2025-02-26,家用电器,纺织服饰,0.823344916250479
2025-02-26,家用电器,综合,0.7617954679313651
2025-02-26,家用电器,美容护理,0.8482740949776193
2025-02-26,家用电器,计算机,0.8359068192894452
2025-02-26,家用电器,轻工制造,0.8947321677799777
2025-02-26,家用电器,通信,0.8655957615991748
2025-02-26,家用电器,钢铁,0.6740836369760301
2025-02-26,家用电器,银行,0.25559629911875026
2025-02-26,家用电器,非银金融,0.7399801378986387
2025-02-26,家用电器,食品饮料,0.776557903409156
2025-02-26,建筑材料,建筑装饰,0.9301441910103067
2025-02-26,建筑材料,房地产,0.8789664938367346
2025-02-26,建筑材料,有色金属,0.7570192043110955
2025-02-26,建筑材料,机械设备,0.789363635929055
2025-02-26,建筑材料,汽车,0.7721269354990137
2025-02-26,建筑材料,煤炭,0.6232435107850617
2025-02-26,建筑材料,环保,0.908963197848525
2025-02-26,建筑材料,电力设备,0.7951123858257811
2025-02-26,建筑材料,电子,0.6848523335857657
2025-02-26,建筑材料,石油石化,0.8033725789883674
2025-02-26,建筑材料,社会服务,0.829632832862181
2025-02-26,建筑材料,纺织服饰,0.8425921902984074
2025-02-26,建筑材料,综合,0.7756183769108809
2025-02-26,建筑材料,美容护理,0.8322427091057469
2025-02-26,建筑材料,计算机,0.7447931422205045
2025-02-26,建筑材料,轻工制造,0.9013911940020336
2025-02-26,建筑材料,通信,0.7343114783670897
2025-02-26,建筑材料,钢铁,0.7905163807139772
2025-02-26,建筑材料,银行,0.28901117500507834
2025-02-26,建筑材料,非银金融,0.7342076388746022
2025-02-26,建筑材料,食品饮料,0.832208948488916
2025-02-26,建筑装饰,房地产,0.8959641095472394
2025-02-26,建筑装饰,有色金属,0.7504410678150224
2025-02-26,建筑装饰,机械设备,0.8530133175270358
2025-02-26,建筑装饰,汽车,0.8200329605385288
2025-02-26,建筑装饰,煤炭,0.5907639384624961
2025-02-26,建筑装饰,环保,0.9424024060591603
2025-02-26,建筑装饰,电力设备,0.8441656934770569
2025-02-26,建筑装饰,电子,0.751325371244724
2025-02-26,建筑装饰,石油石化,0.8308193465609848
2025-02-26,建筑装饰,社会服务,0.8531580031504455
2025-02-26,建筑装饰,纺织服饰,0.8566218900199781
2025-02-26,建筑装饰,综合,0.8398905279822257
2025-02-26,建筑装饰,美容护理,0.7831833774038189
2025-02-26,建筑装饰,计算机,0.8223645026104005
2025-02-26,建筑装饰,轻工制造,0.9059295854322629
2025-02-26,建筑装饰,通信,0.817629106419815
2025-02-26,建筑装饰,钢铁,0.7678247611101331
2025-02-26,建筑装饰,银行,0.22026833466074675
2025-02-26,建筑装饰,非银金融,0.7428779732107595
2025-02-26,建筑装饰,食品饮料,0.7591993187133174
2025-02-26,房地产,有色金属,0.6681820583629835
2025-02-26,房地产,机械设备,0.7562070286005036
2025-02-26,房地产,汽车,0.7275146702231656
2025-02-26,房地产,煤炭,0.5986954482413983
2025-02-26,房地产,环保,0.8620789037903472
2025-02-26,房地产,电力设备,0.7159751035593985
2025-02-26,房地产,电子,0.660385742158497
2025-02-26,房地产,石油石化,0.7478714437967297
2025-02-26,房地产,社会服务,0.8486421832055837
2025-02-26,房地产,纺织服饰,0.8083605834846532
2025-02-26,房地产,综合,0.8548381610250528
2025-02-26,房地产,美容护理,0.8020080465696291
2025-02-26,房地产,计算机,0.715939770016072
2025-02-26,房地产,轻工制造,0.8557115772396284
2025-02-26,房地产,通信,0.7101472460949588
2025-02-26,房地产,钢铁,0.7189892332842837
2025-02-26,房地产,银行,0.18668897360776368
2025-02-26,房地产,非银金融,0.6787730736533303
2025-02-26,房地产,食品饮料,0.8402770705219976
2025-02-26,有色金属,机械设备,0.7803312876863102
2025-02-26,有色金属,汽车,0.7964515261715189
2025-02-26,有色金属,煤炭,0.5702916225925663
2025-02-26,有色金属,环保,0.7568771623006656
2025-02-26,有色金属,电力设备,0.759876219768815
2025-02-26,有色金属,电子,0.7445694328019343
2025-02-26,有色金属,石油石化,0.7633176127625013
2025-02-26,有色金属,社会服务,0.6483668461363225
2025-02-26,有色金属,纺织服饰,0.6163473448683167
2025-02-26,有色金属,综合,0.6167454498469728
2025-02-26,有色金属,美容护理,0.6693048608444245
2025-02-26,有色金属,计算机,0.7558435227218155
2025-02-26,有色金属,轻工制造,0.7092719174048775
2025-02-26,有色金属,通信,0.7117232515123778
2025-02-26,有色金属,钢铁,0.7039648073085432
2025-02-26,有色金属,银行,0.12573026421684996
2025-02-26,有色金属,非银金融,0.6860817471729816
2025-02-26,有色金属,食品饮料,0.581555752934266
2025-02-26,机械设备,汽车,0.968884718421914
2025-02-26,机械设备,煤炭,0.43459739283192583
2025-02-26,机械设备,环保,0.8581872325109989
2025-02-26,机械设备,电力设备,0.925864528714788
2025-02-26,机械设备,电子,0.9016659939013677
2025-02-26,机械设备,石油石化,0.733204382126654
2025-02-26,机械设备,社会服务,0.8022780973877195
2025-02-26,机械设备,纺织服饰,0.7672391047803908
2025-02-26,机械设备,综合,0.7791159549600561
2025-02-26,机械设备,美容护理,0.7451435919675697
2025-02-26,机械设备,计算机,0.8762896238814515
2025-02-26,机械设备,轻工制造,0.8611047058079742
2025-02-26,机械设备,通信,0.8943721212943406
2025-02-26,机械设备,钢铁,0.6500951593707907
2025-02-26,机械设备,银行,0.1254710092372187
2025-02-26,机械设备,非银金融,0.7451248425431991
2025-02-26,机械设备,食品饮料,0.695857290581525
2025-02-26,汽车,煤炭,0.4729040097729723
2025-02-26,汽车,环保,0.8250013286690253
2025-02-26,汽车,电力设备,0.925554022647922
2025-02-26,汽车,电子,0.899669190091791
2025-02-26,汽车,石油石化,0.7059996817642596
2025-02-26,汽车,社会服务,0.7717989087592189
2025-02-26,汽车,纺织服饰,0.7206037738345731
2025-02-26,汽车,综合,0.7367485458184826
2025-02-26,汽车,美容护理,0.7285666067063247
2025-02-26,汽车,计算机,0.8654173484404799
2025-02-26,汽车,轻工制造,0.8275678030492458
2025-02-26,汽车,通信,0.8764880069069917
2025-02-26,汽车,钢铁,0.634047449727548
2025-02-26,汽车,银行,0.1321640789562736
2025-02-26,汽车,非银金融,0.7592300918439263
2025-02-26,汽车,食品饮料,0.6717482271219386
2025-02-26,煤炭,环保,0.5746981729851867
2025-02-26,煤炭,电力设备,0.48308858003494676
2025-02-26,煤炭,电子,0.37373062499851484
2025-02-26,煤炭,石油石化,0.7135728336287063
2025-02-26,煤炭,社会服务,0.458878551750984
2025-02-26,煤炭,纺织服饰,0.4540120177085574
2025-02-26,煤炭,综合,0.493094276666106
2025-02-26,煤炭,美容护理,0.48624502635762995
2025-02-26,煤炭,计算机,0.4045170244410016
2025-02-26,煤炭,轻工制造,0.5112333891646508
2025-02-26,煤炭,通信,0.3887242873585428
2025-02-26,煤炭,钢铁,0.741241710083364
2025-02-26,煤炭,银行,0.503235594420197
2025-02-26,煤炭,非银金融,0.5648056035958079
2025-02-26,煤炭,食品饮料,0.5053146484508997
2025-02-26,环保,电力设备,0.8254379721022445
2025-02-26,环保,电子,0.7409087734976498
2025-02-26,环保,石油石化,0.8557639230717999
2025-02-26,环保,社会服务,0.8190279511677817
2025-02-26,环保,纺织服饰,0.8658833601258976
2025-02-26,环保,综合,0.8121222859834953
2025-02-26,环保,美容护理,0.8046393573460573
2025-02-26,环保,计算机,0.7954520604447038
2025-02-26,环保,轻工制造,0.9013783654748628
2025-02-26,环保,通信,0.7868003099082589
2025-02-26,环保,钢铁,0.7451732877510819
2025-02-26,环保,银行,0.2123191488221617
2025-02-26,环保,非银金融,0.6944889822331174
2025-02-26,环保,食品饮料,0.7209513591334292
2025-02-26,电力设备,电子,0.8835556252439211
2025-02-26,电力设备,石油石化,0.6750511751799645
2025-02-26,电力设备,社会服务,0.7259018852487675
2025-02-26,电力设备,纺织服饰,0.7224603810274137
2025-02-26,电力设备,综合,0.7134078455809708
2025-02-26,电力设备,美容护理,0.6871234786966262
2025-02-26,电力设备,计算机,0.8511878766147907
2025-02-26,电力设备,轻工制造,0.8133055938090474
2025-02-26,电力设备,通信,0.8925795164287118
2025-02-26,电力设备,钢铁,0.6680261274518798
2025-02-26,电力设备,银行,0.20824173098598844
2025-02-26,电力设备,非银金融,0.8367895929738669
2025-02-26,电力设备,食品饮料,0.6414481245038461
2025-02-26,电子,石油石化,0.580543972923534
2025-02-26,电子,社会服务,0.6925125322217
2025-02-26,电子,纺织服饰,0.6268429709532342
2025-02-26,电子,综合,0.6240832989447606
2025-02-26,电子,美容护理,0.6403922383616014
2025-02-26,电子,计算机,0.8777332137382023
2025-02-26,电子,轻工制造,0.7587374894695222
2025-02-26,电子,通信,0.9302988271104892
2025-02-26,电子,钢铁,0.5479578413190264
