quarter,quarter_str,industry,cum_ret,ann_vol,sharpe,avg_daily_ret,med_pe,med_pb,total_mv,avg_turnover,avg_stock_count,mom_1q,mom_2q,mom_4q,cum_ret_z,ann_vol_z,med_pe_z,med_pb_z,total_mv_z,avg_turnover_z,mom_1q_z,mom_2q_z,mom_4q_z
2022-06-30 23:59:59.999999,2022Q2,公用事业,-0.007237289739009278,0.29128182273440695,0.037982813490002494,4.390358391249582e-05,29.5161,1.8074,209454357.512,1.981824583587257,68.67796610169492,-0.16814413332378553,,,0.45991918577641294,-0.6482523696822108,-0.3050780809714263,-0.5191986124283784,0.0025653281908694023,-0.8294801276815992,-0.7300261092109299,0.0,0.0
2022-09-30 23:59:59.999999,2022Q3,公用事业,-0.055599875523380415,0.2654880600350123,-0.7035060016152354,-0.0007411604904437184,26.51,1.7468,206805431.17810002,2.504508332789988,69.58461538461539,-0.007237289739009278,-0.17416451525201593,,1.8414935228764016,0.5158136332053234,-0.3841026309063273,-0.36540362249698055,0.09460366730513359,0.13642693144919213,0.45991918577641294,-0.466263034733118,0.0
2022-12-31 23:59:59.999999,2022Q4,公用事业,-0.0030936604627354036,0.1994009609018426,0.03318826759219957,2.6261001779968555e-05,25.3781,1.7061,205910218.5237,1.5146977070880816,70.55,-0.055599875523380415,-0.06243477285377419,,-0.5864809130870813,-0.7394748961981458,-0.5506294608155116,-0.4998119827846349,0.04849568307880694,-0.9492478445784737,1.8414935228764016,1.4565152532057801,0.0
2023-03-31 23:59:59.999999,2023Q1,公用事业,-0.00677356982981514,0.11561270684940494,-0.19421566699789436,-8.910237688170323e-05,28.8922,1.7189999999999999,211557790.8743,1.0134260781638984,70.91525423728814,-0.0030936604627354036,-0.058521528849476145,-0.22249367039761625,-0.8110307293670148,-1.516191396130678,-0.490236291311803,-0.6079674955226644,0.002043329329464048,-1.239178694225615,-0.5864809130870813,0.6851615927047814,-0.11860088822653818
2023-06-30 23:59:59.999999,2023Q2,公用事业,0.047591252608436996,0.17640412054412524,1.212679451233504,0.0008488954448284869,26.9107,1.87065,230516092.5559,1.4045229430970496,70.66101694915254,-0.00677356982981514,-0.009846275167376461,-0.0716662980676197,2.3499991000244584,-0.329409666989886,-0.5351325613813045,-0.4392395832404302,0.0933334661965659,-0.6287594720910177,-0.8110307293670148,-1.0037570610989204,0.149386368082404
2023-09-30 23:59:59.999999,2023Q3,公用事业,-0.0800217030059116,0.1221796154912617,-2.625889908184976,-0.0012731357908905747,24.0364,1.6558,215885670.8058,1.11826191427591,70.75,0.047591252608436996,0.04049532010579027,-0.02039605678752565,-0.7890642091277235,-1.4473418843039358,-0.741001501826482,-0.6096474701404541,0.05412811344107482,-1.1786696601682338,2.3499991000244584,0.5470529698630909,1.0362009015527684
2023-12-31 23:59:59.999999,2023Q4,公用事业,-0.01763872308295633,0.125952925533585,-0.5312723377485568,-0.0002655369253749905,21.2351,1.5795,219300341.0664,1.029899989268947,70.88333333333334,-0.0800217030059116,-0.03623878347938625,-0.04572824161289368,0.6306649643477624,-1.3868935598669203,-0.7779605192966492,-0.6398942423075786,0.11473757102697515,-1.105239850204903,-0.7890642091277235,0.8756606875035818,-0.429977811304056
2024-03-31 23:59:59.999999,2024Q1,公用事业,-0.011999760770231127,0.2681469276795822,-0.06294426578868208,-6.69774265328656e-05,18.6819,1.6928,239330606.30609998,1.290098275637371,70.65517241379311,-0.01763872308295633,-0.09624894542892004,-0.0596512571781187,1.1921382241956329,-1.2353869794605734,-0.8392043898273084,-0.2963178459710942,0.1855035172559009,-1.2134105127856132,0.6306649643477624,-0.46655543603975214,0.28094857277122254
2024-06-30 23:59:59.999999,2024Q2,公用事业,-0.03248460064214831,0.2190886327012369,-0.5357635275006838,-0.0004657924551242712,19.480800000000002,1.53925,259331861.67949998,1.6746467391329058,70.50847457627118,-0.011999760770231127,-0.029426823395899637,-0.06459921459375573,1.733086648631467,-1.1940011641182788,-0.7336916825787485,-0.3077382040895757,0.2902814847758766,-0.6129850545494001,1.1921382241956329,1.4532830580210325,1.3824136850626454
2024-09-30 23:59:59.999999,2024Q3,公用事业,0.048168404905782225,0.23210699921130173,0.91016345664387,0.0008383147171166444,18.2525,1.7749,250451024.35769996,1.0977238606895694,70.4375,-0.03248460064214831,-0.044094553975957185,-0.13609944508553273,-1.2221066087984238,-1.9600340470710143,-0.78398403424018,-0.08586544581746039,0.33104350260811366,-0.9935733583567051,1.733086648631467,1.5600568469346694,1.0124095978935435
